global_human_like_perplexity,num_edits,sequence_length,original_length
1.5929687023162842,9,162,837
1.6876964569091797,9,186,840
1.2028015851974487,4,123,677
1.7856462001800537,11,218,1042
1.1231968402862549,3,159,902
1.0587204694747925,3,259,1332
1.068977952003479,6,159,802
1.166916012763977,2,203,998
1.4777089357376099,8,222,1055
1.3738691806793213,5,104,573
1.3623069524765015,5,134,593
1.447405457496643,5,84,436
1.468286395072937,7,241,1195
1.0304254293441772,3,227,1169
1.1415550708770752,5,249,1260
1.3993220329284668,10,276,1237
1.405098795890808,8,213,895
1.5742090940475464,7,166,633
1.5813227891921997,6,154,815
1.6726891994476318,7,166,820
1.842998743057251,10,194,940
1.7405081987380981,8,122,709
1.6006256341934204,2,169,979
1.2389063835144043,7,308,1677
1.2780836820602417,9,275,912
1.0475680828094482,2,224,765
1.657019853591919,5,239,1079
1.4548912048339844,10,398,995
1.308226227760315,4,480,1920
1.321367621421814,3,292,1481
1.2012954950332642,6,188,1016
1.6280767917633057,4,287,1340
1.105108618736267,2,219,1142
1.0002201795578003,2,163,889
1.3657292127609253,2,118,701
1.6860686540603638,11,193,1059
1.2240036725997925,4,200,1067
1.3132820129394531,4,189,951
1.8662304878234863,2,75,324
1.1025675535202026,1,119,682
1.07339608669281,2,193,1053
1.178992509841919,5,142,553
1.251440167427063,5,154,829
1.507145643234253,8,160,829
1.333167314529419,5,250,1396
1.1293721199035645,4,293,1576
1.0921998023986816,3,219,1103
1.4161854982376099,4,153,873
1.3007829189300537,4,276,1227
1.4317376613616943,10,246,1157
1.1417218446731567,10,253,1340
1.6035572290420532,10,138,700
1.1161965131759644,4,160,855
1.5240178108215332,12,284,1485
1.4509538412094116,11,315,1742
1.6784530878067017,10,344,1665
1.290350079536438,4,105,513
1.645531177520752,13,199,954
1.0767822265625,1,140,798
1.4715960025787354,5,101,465
1.1009681224822998,1,170,906
1.1487728357315063,3,182,954
1.6217108964920044,12,171,903
1.5595325231552124,11,239,1370
1.056074857711792,1,114,638
1.0705510377883911,3,227,1212
1.0975027084350586,2,202,1159
1.3269600868225098,3,105,582
1.0389528274536133,2,252,1142
1.0452055931091309,3,306,1733
2.0256614685058594,4,36,161
1.2819105386734009,5,210,1217
1.421788215637207,9,163,875
1.3919435739517212,7,198,723
1.580928921699524,6,209,1059
1.2937930822372437,8,180,911
1.1479007005691528,4,190,1012
1.3626601696014404,5,347,1857
1.1377226114273071,6,292,1806
1.1297687292099,4,295,1455
1.422498106956482,10,225,1402
1.069631576538086,2,190,1217
1.2047826051712036,8,301,1519
1.0540728569030762,3,337,1585
1.080345869064331,3,279,1476
1.3337498903274536,17,345,1428
1.205325961112976,2,96,527
2.011279821395874,2,45,249
1.431024432182312,3,142,755
1.1701092720031738,5,169,966
1.236284613609314,4,180,1003
1.4203803539276123,10,290,1672
1.0687488317489624,3,312,1809
1.1316688060760498,3,312,1419
1.5568116903305054,3,51,294
1.381548523902893,2,60,354
1.6437581777572632,4,82,490
1.2973060607910156,2,50,300
1.504233956336975,3,63,334
1.2695492506027222,7,246,1172
1.2580748796463013,7,188,1019
1.214057207107544,3,98,525
1.2973955869674683,6,218,1184
1.2941620349884033,3,109,539
1.043467402458191,2,361,1672
1.1116451025009155,2,145,690
1.2377933263778687,1,62,369
1.5653958320617676,12,266,1460
1.0900598764419556,2,285,1610
1.090171456336975,4,180,873
2.1500890254974365,5,138,770
1.0770251750946045,3,170,983
1.0969816446304321,4,142,684
1.4115052223205566,12,206,984
1.182273030281067,5,206,1017
1.7790883779525757,8,148,704
1.352452039718628,9,235,1300
1.3404356241226196,6,134,578
1.5841425657272339,10,196,1000
1.5803261995315552,12,255,1408
1.247851848602295,8,273,1402
1.0582774877548218,2,271,1439
1.734345555305481,10,251,969
1.4054758548736572,11,300,1563
1.3886946439743042,4,81,440
1.5510374307632446,14,56,187
1.278767466545105,12,348,1249
1.131898045539856,6,305,1290
1.2773536443710327,3,206,1018
1.58992338180542,9,231,1002
1.3749876022338867,8,234,1414
1.1957364082336426,3,173,938
1.1812036037445068,5,267,1305
1.0579090118408203,2,263,1327
1.689016342163086,11,223,1266
1.226966381072998,2,58,292
1.1737418174743652,7,344,1423
1.5366401672363281,16,354,1790
1.3614037036895752,8,294,1352
1.3001681566238403,2,154,850
1.7596516609191895,12,178,927
1.6111769676208496,7,245,1140
1.4929505586624146,5,197,973
2.001891613006592,10,207,1173
1.4679393768310547,8,180,827
1.323294997215271,6,197,1007
1.617268681526184,9,251,1329
1.6771488189697266,8,115,639
1.2498466968536377,3,77,425
1.5101189613342285,10,343,1646
1.3343712091445923,8,313,1484
1.7676149606704712,13,157,924
1.850035548210144,8,123,678
1.0789248943328857,3,243,1295
1.0693265199661255,2,106,531
1.146509051322937,4,192,1082
1.1454585790634155,4,160,841
1.0678012371063232,1,205,1124
2.0492637157440186,4,137,641
1.3804956674575806,8,167,981
1.1744521856307983,4,203,1076
1.000224232673645,2,135,728
1.18300461769104,4,168,856
1.2950631380081177,8,222,1148
1.6555507183074951,3,163,625
1.863599181175232,3,95,338
1.1993567943572998,2,152,763
1.4349218606948853,5,136,654
1.1671884059906006,5,218,1191
1.1449191570281982,3,214,1198
1.2412769794464111,6,183,1010
1.7902212142944336,7,178,995
1.0542128086090088,2,153,750
1.8515583276748657,3,58,322
1.709417700767517,9,226,1200
1.1687991619110107,5,233,1310
1.1714164018630981,2,94,524
1.1766109466552734,2,158,851
1.0802584886550903,2,147,663
1.4287159442901611,9,153,828
1.8146196603775024,5,80,349
1.311001181602478,9,357,1772
1.1163973808288574,5,342,1726
1.1175875663757324,2,116,651
1.7539371252059937,11,163,804
1.2469583749771118,5,318,1800
1.6006453037261963,9,329,1850
1.4154099225997925,5,154,775
1.5200539827346802,11,208,1131
1.1573445796966553,3,213,1142
1.1084998846054077,2,349,1190
1.1344701051712036,3,316,1716
1.8666247129440308,8,112,607
1.3547183275222778,10,243,1256
1.4737390279769897,5,174,821
1.3495724201202393,11,225,1142
1.572789192199707,2,155,815
1.7036610841751099,2,64,281
1.076965093612671,4,84,349
1.161508321762085,6,113,485
1.5871710777282715,2,111,478
1.0893679857254028,2,163,718
1.8770748376846313,7,171,971
1.3674639463424683,8,204,1079
1.3128304481506348,6,184,1104
1.6776925325393677,8,189,811
1.6129708290100098,5,100,511
1.154138445854187,5,225,1114
1.4217321872711182,10,265,1483
1.5398081541061401,8,349,1327
1.147207498550415,3,251,1206
1.0996867418289185,5,270,1535
1.26105797290802,6,138,700
1.3194334506988525,7,181,955
1.5270509719848633,12,253,1392
1.727484941482544,5,115,290
1.397586464881897,10,273,1394
1.031035304069519,2,222,1259
1.2999343872070312,5,241,1168
1.4485262632369995,8,236,1115
1.4657580852508545,11,317,1432
1.2918370962142944,7,225,1071
1.0938218832015991,4,264,1538
1.0684057474136353,2,275,1581
1.8844501972198486,9,177,715
1.096695065498352,2,84,427
1.3157175779342651,4,93,461
1.4264867305755615,13,276,1601
1.2882251739501953,4,249,1204
1.8079668283462524,4,181,1090
1.6627027988433838,3,43,236
1.571771502494812,10,139,764
1.0002672672271729,2,42,215
1.1045641899108887,2,150,858
1.245886206626892,5,164,930
1.357606053352356,3,132,771
1.3887885808944702,12,347,1875
1.17360258102417,8,350,1889
1.304789662361145,7,367,1891
2.0341999530792236,7,153,839
1.136527180671692,1,104,492
1.1594339609146118,2,77,479
1.7019323110580444,10,202,1165
1.4370195865631104,5,321,1730
1.0676389932632446,2,97,578
1.1817630529403687,6,134,709
1.3216350078582764,5,68,343
1.3166083097457886,6,202,1181
1.0675204992294312,2,187,815
1.6481232643127441,8,126,654
1.234877347946167,3,154,849
1.000209927558899,2,229,950
2.0532448291778564,19,213,1295
1.334781289100647,4,111,640
1.2944095134735107,4,128,694
1.5749428272247314,6,189,779
1.3341718912124634,1,119,254
1.483049988746643,6,174,889
1.694638729095459,5,131,456
1.6963582038879395,7,142,695
1.2551238536834717,11,277,1056
1.0263334512710571,1,316,1243
1.3442922830581665,5,233,634
1.7682459354400635,15,295,1069
1.1524800062179565,9,266,1357
1.2071728706359863,4,157,798
1.1416841745376587,1,212,754
1.317451000213623,3,248,1272
1.4805716276168823,8,348,1774
1.1275436878204346,5,293,1190
1.2399262189865112,8,275,1303
1.3019474744796753,11,242,1233
1.1785612106323242,3,249,1136
1.1097891330718994,2,283,1672
1.1366485357284546,10,313,1029
1.1410590410232544,7,396,1654
1.105190396308899,3,252,1447
1.2932450771331787,8,327,1588
1.1931862831115723,4,158,908
1.596319317817688,3,245,1178
1.8562268018722534,5,105,525
1.200316071510315,3,216,1148
2.0143256187438965,10,213,882
1.2501680850982666,8,324,1656
1.5918805599212646,4,187,668
1.38677978515625,5,117,664
1.4449224472045898,6,122,688
1.6694713830947876,6,133,664
2.1670470237731934,7,110,595
1.6572494506835938,14,233,877
1.2009087800979614,4,128,684
1.371102213859558,3,107,578
2.037590980529785,12,167,945
1.7995450496673584,9,184,975
1.3941221237182617,10,225,1161
1.5771584510803223,11,196,942
1.6732627153396606,5,163,654
1.7645269632339478,7,150,709
1.1232179403305054,2,110,544
1.1381514072418213,2,115,548
1.223260521888733,8,265,1456
1.6358299255371094,3,261,1479
1.4475222826004028,2,94,451
1.1926476955413818,9,293,1501
1.6386972665786743,8,198,1022
1.681265115737915,4,250,1313
1.7456835508346558,13,243,734
1.0917645692825317,3,159,865
1.440068244934082,9,186,760
1.0277405977249146,4,252,1567
1.07545006275177,4,288,1820
1.4731606245040894,11,280,1254
1.7270612716674805,11,272,1250
1.515565037727356,6,284,1080
1.1414997577667236,2,132,823
1.1274243593215942,4,191,1018
1.190523386001587,2,120,724
1.185628056526184,3,114,632
1.5801504850387573,11,209,845
1.5102512836456299,6,154,822
1.1104570627212524,3,173,936
1.2214584350585938,7,181,1026
1.2773244380950928,7,193,1093
1.5946992635726929,8,276,1579
1.1544948816299438,4,120,676
1.495194911956787,10,135,773
1.5345990657806396,5,175,720
1.2953073978424072,8,162,814
1.2330527305603027,4,195,1021
1.5188863277435303,17,350,1845
1.2050986289978027,3,138,788
1.1572238206863403,5,267,1523
1.3513723611831665,11,296,1552
1.681100606918335,10,226,1059
1.1907182931900024,5,188,1033
1.1976051330566406,5,267,1397
1.5599974393844604,9,233,1187
1.688500165939331,4,129,663
1.5245903730392456,9,148,713
1.2306041717529297,5,276,1331
1.3249504566192627,6,188,1027
1.1391119956970215,5,273,1462
1.6065235137939453,7,299,1526
1.2732186317443848,7,211,1204
1.5077769756317139,10,146,688
1.3520087003707886,5,137,777
1.2140347957611084,7,239,1338
1.3894652128219604,10,277,1374
1.415836215019226,6,267,1539
1.567560076713562,8,185,976
1.6806902885437012,4,198,979
1.291824221611023,7,207,1153
1.4916306734085083,11,416,1556
1.7840402126312256,6,256,1440
1.3456084728240967,9,143,773
1.070057988166809,2,114,628
1.1317583322525024,2,112,640
1.4444688558578491,5,126,686
1.1480433940887451,3,144,827
1.3960098028182983,2,37,205
1.0580787658691406,4,232,1256
1.5443508625030518,12,259,1284
1.1378235816955566,3,147,835
1.166357398033142,6,174,943
1.786312222480774,12,189,1009
1.8614405393600464,7,149,555
1.2071502208709717,4,132,742
1.7568705081939697,5,88,531
1.0891838073730469,4,246,1338
1.5125001668930054,6,138,776
1.173043131828308,5,272,1316
1.1355905532836914,2,117,683
1.7927143573760986,9,136,661
1.0756341218948364,2,249,1394
1.2794383764266968,10,316,1387
1.6443455219268799,8,191,757
1.200309157371521,5,206,1114
1.0904358625411987,3,212,1140
1.6356104612350464,4,129,635
1.0518146753311157,1,147,637
1.5277888774871826,7,160,591
1.105133295059204,3,275,1604
1.5887136459350586,7,247,1110
1.051309585571289,3,266,1440
1.5938894748687744,3,143,635
1.1637375354766846,3,98,486
1.2474122047424316,6,296,1512
1.103514313697815,3,513,2664
1.4939111471176147,5,181,662
1.4503259658813477,14,218,1074
1.6179301738739014,8,426,1908
1.3857800960540771,8,179,998
1.4306234121322632,12,276,1551
1.2969423532485962,4,129,592
1.0328904390335083,3,208,1043
1.4294673204421997,5,238,1218
1.1410993337631226,2,89,488
1.1019648313522339,7,404,1666
1.1038397550582886,5,257,1326
1.3539726734161377,9,253,1297
1.5156556367874146,11,227,1178
2.0847275257110596,3,67,324
1.2830054759979248,6,169,802
1.1165584325790405,5,350,1850
1.4490548372268677,4,109,622
1.0349974632263184,1,194,968
1.1173865795135498,3,195,969
1.1652584075927734,8,307,1789
2.198070764541626,6,118,540
1.3884810209274292,5,367,1652
1.237333059310913,8,310,1483
1.0974795818328857,6,264,1331
1.6233479976654053,5,234,725
1.134108066558838,5,196,1061
1.1192704439163208,5,193,1194
1.5709459781646729,7,223,1277
1.3205934762954712,11,276,1617
2.063041925430298,2,65,290
1.174208402633667,4,138,726
1.7362936735153198,11,160,746
1.1132183074951172,2,265,1417
1.2852870225906372,7,262,1402
1.1943325996398926,3,273,1240
1.284725546836853,8,315,1806
1.4996323585510254,8,191,900
1.0630437135696411,3,119,626
1.6063052415847778,8,109,303
1.218062400817871,5,109,477
1.0663565397262573,1,208,1132
1.3535970449447632,12,216,1128
1.6957937479019165,3,119,668
1.1218699216842651,6,204,956
1.235901117324829,2,89,425
1.7733756303787231,6,110,434
1.0992668867111206,2,290,1236
1.397756576538086,6,208,1142
1.4144002199172974,5,135,689
1.666239857673645,9,158,830
1.822562336921692,9,213,1176
1.4108519554138184,11,210,986
1.5197750329971313,6,160,804
1.1397229433059692,7,358,1910
1.0527000427246094,3,357,1910
1.2776505947113037,7,196,1001
1.288545846939087,8,195,1118
1.4041956663131714,16,332,1765
1.5792582035064697,7,104,549
1.4608229398727417,4,243,1090
1.0579817295074463,1,141,834
1.1066687107086182,2,164,871
1.2190852165222168,3,94,504
1.3900706768035889,6,246,1138
1.1167447566986084,3,237,1249
1.51908278465271,11,269,1626
1.14170503616333,6,203,1089
1.4773736000061035,3,65,279
1.1131374835968018,3,244,1064
1.1025187969207764,3,212,983
1.6943877935409546,6,108,554
1.2923656702041626,5,194,976
1.6567096710205078,4,90,360
1.5895026922225952,4,220,1074
1.117577314376831,2,115,661
1.6767308712005615,9,161,724
1.1625392436981201,3,167,980
2.030986785888672,20,289,1671
1.2393289804458618,7,231,1330
1.4535857439041138,6,274,1110
1.2593083381652832,2,111,598
1.3222885131835938,5,107,553
1.5705360174179077,9,204,752
1.5237226486206055,5,170,722
1.5996737480163574,7,231,872
1.3900185823440552,9,260,1433
1.2005603313446045,4,182,1045
1.4300419092178345,7,176,1025
1.3050832748413086,9,324,1606
1.284409523010254,4,149,778
1.7585431337356567,7,278,1451
2.148707628250122,11,261,1411
1.4156728982925415,7,127,668
1.6126266717910767,6,123,618
1.30693781375885,11,196,1051
1.4294313192367554,15,297,1542
1.6981784105300903,8,204,1047
1.0707981586456299,3,226,1272
1.5780986547470093,9,222,1140
1.153730034828186,4,135,743
1.1180275678634644,3,262,1395
1.6518160104751587,5,191,1077
1.0399703979492188,2,167,941
1.9573618173599243,12,170,946
1.0754776000976562,3,201,1140
1.4179452657699585,5,434,1511
1.6247968673706055,13,419,1831
1.5223451852798462,4,146,558
1.2980246543884277,5,171,932
1.4291373491287231,10,277,1383
1.2563602924346924,2,100,474
1.2621219158172607,8,241,891
1.144392967224121,2,135,804
1.492710828781128,9,174,847
1.3071016073226929,3,154,842
1.3874279260635376,12,235,1286
1.3813817501068115,11,216,1181
1.3865556716918945,18,363,1364
1.6855900287628174,5,154,786
1.0447272062301636,3,333,1775
1.8957459926605225,6,163,818
1.1051172018051147,4,130,711
1.0002297163009644,2,107,501
1.4387048482894897,8,136,550
1.6918244361877441,14,264,1380
2.771369695663452,3,30,103
1.2414617538452148,9,174,1027
1.3063760995864868,7,207,1161
1.0860258340835571,3,236,1347
1.540944218635559,6,92,429
1.4436205625534058,11,197,1116
1.3775378465652466,6,171,965
1.4620752334594727,6,92,484
1.2114806175231934,5,186,982
1.0217077732086182,2,337,1877
1.6437300443649292,6,132,687
1.318164348602295,9,166,679
1.2709039449691772,4,144,708
1.1293094158172607,2,110,585
1.0709872245788574,2,186,968
1.6384695768356323,7,193,969
1.7263327836990356,16,314,1635
1.388918161392212,2,92,432
1.1211241483688354,1,193,1042
1.1218763589859009,3,186,1044
1.1109154224395752,2,185,1033
1.248780369758606,8,280,1488
1.1906981468200684,4,338,1892
1.4554699659347534,12,277,1352
1.6440597772598267,4,143,590
1.0766156911849976,2,171,992
1.1638033390045166,2,124,788
1.2431381940841675,9,241,1148
1.6967097520828247,3,63,241
1.1178358793258667,2,110,636
1.0416615009307861,1,188,1080
1.3242994546890259,8,306,1688
1.8974050283432007,6,86,445
1.8711177110671997,13,193,1003
1.132246494293213,2,244,906
1.470887541770935,6,227,1196
1.504889726638794,3,73,412
1.178223729133606,5,298,1822
1.6728042364120483,6,157,837
1.101931095123291,2,125,662
1.2520142793655396,2,116,446
1.4491180181503296,5,103,498
1.7169370651245117,10,339,1922
1.0830464363098145,1,199,1015
1.1329480409622192,4,203,1149
1.3660537004470825,5,205,1094
1.302749752998352,7,205,1067
1.0853632688522339,3,249,1264
1.403836727142334,7,283,1267
1.0315320491790771,3,266,1300
1.2495267391204834,3,134,681
1.0518320798873901,2,160,910
1.723982810974121,8,249,1288
1.2763830423355103,11,309,1584
1.5221471786499023,2,120,669
1.552738904953003,9,172,840
1.779850959777832,1,96,469
1.541800618171692,4,86,409
1.9702198505401611,6,80,469
1.5528310537338257,7,205,1005
1.1322230100631714,2,102,585
1.6148658990859985,6,149,763
1.845300555229187,5,84,327
1.2147973775863647,3,218,1214
1.459549903869629,6,222,1263
1.490759253501892,7,304,1844
1.2122102975845337,4,187,931
1.0775185823440552,3,191,1047
1.5341331958770752,7,417,1793
1.687982201576233,4,145,682
1.0002191066741943,1,170,1029
1.3072834014892578,4,183,1088
1.6021249294281006,11,243,1209
1.690018892288208,13,261,1370
1.7756078243255615,9,108,436
1.0332539081573486,2,286,1414
1.1426007747650146,5,254,1338
1.5985933542251587,6,168,891
1.2229652404785156,5,184,1038
1.395306944847107,5,295,1231
1.6112617254257202,6,232,1212
1.2388092279434204,4,65,415
1.4222846031188965,11,265,1308
1.7391183376312256,5,146,756
1.732438087463379,15,294,1583
1.2264230251312256,5,225,1229
1.1918306350708008,2,194,1066
1.5588412284851074,6,240,875
1.5178545713424683,12,266,1420
2.042949914932251,5,73,329
1.6913524866104126,5,158,783
1.313784122467041,2,126,618
1.3653082847595215,8,218,989
1.15438711643219,2,92,504
1.1874771118164062,4,264,1226
1.626886248588562,3,155,894
1.0493026971817017,2,278,1516
2.0306763648986816,12,160,852
1.3206068277359009,7,188,1036
1.1896377801895142,5,194,956
1.2222528457641602,6,221,1208
1.6583077907562256,9,235,1209
1.0913441181182861,3,198,1194
1.2266379594802856,2,186,1128
1.4386188983917236,8,182,963
1.1540471315383911,7,150,762
